group_id,chat_name,country,topic,context_pre,msg_id,date,user_id,reply_to_msg_id,text,context_next,language,cyber_score,ioc_value,ioc_type,extraction_source
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,За вашу помощь... | 😂😂😂😂... | Да я джентельмен...,1167421,2024-03-23 18:43:20,1987769939.0,1167414.0,https://github.com/jgamblin/Mirai-Source-Code,Спасибо...,Русский,0.8602,github.com,fqdn,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,За вашу помощь... | 😂😂😂😂... | Да я джентельмен...,1167421,2024-03-23 18:43:20,1987769939.0,1167414.0,https://github.com/jgamblin/Mirai-Source-Code,Спасибо...,Русский,0.8602,jgamblin,githubHandle,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,За вашу помощь... | 😂😂😂😂... | Да я джентельмен...,1167421,2024-03-23 18:43:20,1987769939.0,1167414.0,https://github.com/jgamblin/Mirai-Source-Code,Спасибо...,Русский,0.8602,https://github.com/jgamblin/Mirai-Source-Code,url,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,и то все детектятся и удалились... | я тоже даю... | ну вот и дурак...,1169500,2024-03-24 17:15:27,5902312655.0,,"@promokodsnewsbot промокод забери

Забери промокод в боте👇
https://t.me/promokodsnewsbot?start=146165532345

Это не фейк! Успей забрать❗️",на телефонах защита минимум как дефендер...,Русский,0.9952,promokodsnewsbot,telegramHandle,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,,1179861,2024-03-29 14:45:59,5510941203.0,,Ребят кому не сложно кинуть бомбер на номер +79143782579,"по адресам различным ходить, украшения раскидывать...",Русский,0.9976,+79143782579,phoneNumber,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,с кем-то там... | то хрен его знает... | может и скам...,1180124,2024-03-29 17:27:08,6891139787.0,1180118.0,"https://t.me/xakerpro , если забанят разбаньте :)",что именно ты подозреваешь в скаме...,Русский,0.9999,xakerpro,telegramHandle,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,"И по залогу... | Но вам нельзя... | Ага, х@й тэбэ...",1180457,2024-03-29 22:55:31,6431413346.0,1180392.0,"Ссылка №1 mega555kf7lsmb54yd6etzginolhxxi4ytdoma2rf77ngq55fhfcnyid🌌.onion

Ссылка №2 m3ga🌌.gl

Ссылка №3 m3ga🌌.at

Ссылка №4 mega555net11🌌.com

‼️Удалите 🌌 из скопированной ссылки и только после этого запускайте поиск",Ахахахах...,Русский,0.9997,mega555kf7lsmb54yd6etzginolhxxi4ytdoma2rf77ngq55fhfcnyid,onionAddress,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,Вызов принят?... | Смотря что за сайт... | ....,1181550,2024-03-30 16:54:38,1987769939.0,1181548.0,"greyint.ru

Полностью мой и разработка моя от А до Я",:)...,Русский,0.9872,greyint.ru,fqdn,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,бля провайдер вахуе тоже... | это значки стоковые... | в логах посмотришь короче...,1182285,2024-03-31 10:19:34,1987769939.0,,https://greyint.ru:443/icons/small/,Roundcube Webmail...,Русский,0.8602,https://greyint.ru:443/icons/small/,url,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,А ты защиту от ддос подключил?... | А что за прога?...,1182547,2024-03-31 12:59:49,6215205360.0,,tps://cdn.discordapp.com/attachments/1063457087138570322/1113801724105334814/VID-20230520-WA0002.mp4,,Русский,0.9982,cdn.discordapp.com,fqdn,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,А ты защиту от ддос подключил?... | А что за прога?...,1182547,2024-03-31 12:59:49,6215205360.0,,tps://cdn.discordapp.com/attachments/1063457087138570322/1113801724105334814/VID-20230520-WA0002.mp4,,Русский,0.9982,tps://cdn.discordapp.com/attachments/1063457087138570322/1113801724105334814/VID-20230520-WA0002.mp4,url,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,"Это ты клоун 
 Разговаривать научись нормально 
Воздух гоняешь  сидишь какие фокусы дурачек ?... | Дай хотя бы 1 аргумент того, что я клоун...",1183304,2024-03-31 22:17:42,1987769939.0,,"https://fusionbrain.ai/

Вот вам халявная генерация его говна за копейки",лучше dalle3?...,Русский,0.9996,fusionbrain.ai,fqdn,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,"Это ты клоун 
 Разговаривать научись нормально 
Воздух гоняешь  сидишь какие фокусы дурачек ?... | Дай хотя бы 1 аргумент того, что я клоун...",1183304,2024-03-31 22:17:42,1987769939.0,,"https://fusionbrain.ai/

Вот вам халявная генерация его говна за копейки",лучше dalle3?...,Русский,0.9996,https://fusionbrain.ai,url,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,"Это ты клоун 
 Разговаривать научись нормально 
Воздух гоняешь  сидишь какие фокусы дурачек ?... | Дай хотя бы 1 аргумент того, что я клоун...",1183304,2024-03-31 22:17:42,1987769939.0,,"https://fusionbrain.ai/

Вот вам халявная генерация его говна за копейки",лучше dalle3?...,Русский,0.9996,https://fusionbrain.ai/,url,regex_homemade
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,Хввхвхвхвхх...,1184753,2024-04-01 16:58:16,6812236534.0,,"Ребят привет, можете пробить  мальчика? Угрожает мне.
+421951310090",Нет...,Русский,0.9638,+421951310090,phoneNumber,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,Там как будто все тебе друзья... | ну ладно я прощаю тебя...,1188513,2024-04-04 20:08:43,326787529.0,,"🕵️‍♂️ Нужна точная информация о любом человеке или организации? Знакомьтесь с АРХАНГЕЛ - уникальной поисковой системой для успешного пробива.

✨ АРХАНГЕЛ имеет гибкую систему запросов, которая позволяет осуществить идентификацию данных по любым параметрам, находящимся в нашем обширном реестре с более чем 20 миллиардами записей. Мы можем проводить поиск по ФИО, почте, адресу, телефону, никнейму, документам, данным авто и многим другим параметрам.

💻 Подключайтесь к АРХАНГЕЛ прямо сейчас и получайте самую точную и полную информацию о любом человеке или организации. Наши данные обеспечивают успешный пробив и расследование, помогая достичь ваших целей.

🎁 Бесплатный пробный запрос можно получить, отправив боту команду: /request

👇 Подключайтесь и пользуйтесь лучшей системой уже сейчас:
🤖 Бот: @Angel_SearchRobot
🌐 Сайт: angel-search.ru",,Русский,0.9999,angel-search.ru,fqdn,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,"Ну смотри, ничего плохого если честно.... | ну вот и посмотрю... | потом в фсб на собес попробую...",1190785,2024-04-07 07:20:11,6532295370.0,,+7 951 422-41-77 делайте что хотите с этим номером сват ддос бомберы,"Дети, проще лично приехать)...",Русский,0.64,+79514224177,phoneNumber,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,"там за это время все изменилось... | А в чем проблема?... | Там даже русский язык есть, какого хуя!?...",1192786,2024-04-08 19:39:38,1987769939.0,,https://download.virtualbox.org/virtualbox/7.0.14/VirtualBox-7.0.14-161095-Win.exe,https://cdimage.kali.org/kali-2024.1/kali-linux-2024.1-installer-amd64.iso...,Русский,0.8602,download.virtualbox.org,fqdn,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,"там за это время все изменилось... | А в чем проблема?... | Там даже русский язык есть, какого хуя!?...",1192786,2024-04-08 19:39:38,1987769939.0,,https://download.virtualbox.org/virtualbox/7.0.14/VirtualBox-7.0.14-161095-Win.exe,https://cdimage.kali.org/kali-2024.1/kali-linux-2024.1-installer-amd64.iso...,Русский,0.8602,https://download.virtualbox.org/virtualbox/7.0.14/VirtualBox-7.0.14-161095-Win.exe,url,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,"А в чем проблема?... | Там даже русский язык есть, какого хуя!?... | https://download.virtualbox.org/virtualbox/7.0.14/VirtualBox-7.0.14-161095-Win.exe...",1192787,2024-04-08 19:39:38,1987769939.0,,https://cdimage.kali.org/kali-2024.1/kali-linux-2024.1-installer-amd64.iso,,Русский,0.8602,cdimage.kali.org,fqdn,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,"А в чем проблема?... | Там даже русский язык есть, какого хуя!?... | https://download.virtualbox.org/virtualbox/7.0.14/VirtualBox-7.0.14-161095-Win.exe...",1192787,2024-04-08 19:39:38,1987769939.0,,https://cdimage.kali.org/kali-2024.1/kali-linux-2024.1-installer-amd64.iso,,Русский,0.8602,https://cdimage.kali.org/kali-2024.1/kali-linux-2024.1-installer-amd64.iso,url,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,Да не отличаются... | Лучше взять с 16 и ещё 16 купить... | Чем с 8 и заменить их обе нахуй...,1193125,2024-04-09 04:33:30,938427875.0,,Сверхбыстрая память DDR4. Клавиатура с воздухозабором. IPS-дисплей с разрешением FHD. Технологии Acer BlueLightShield™ и Acer ExaColor™. Технология Acer PurifiedVoice™ с шумоподавлением на основе ИИ. Подсветка клавиатуры.,Шо за хуета...,Русский,0.9997,BlueLightShield™,trademark,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,Да не отличаются... | Лучше взять с 16 и ещё 16 купить... | Чем с 8 и заменить их обе нахуй...,1193125,2024-04-09 04:33:30,938427875.0,,Сверхбыстрая память DDR4. Клавиатура с воздухозабором. IPS-дисплей с разрешением FHD. Технологии Acer BlueLightShield™ и Acer ExaColor™. Технология Acer PurifiedVoice™ с шумоподавлением на основе ИИ. Подсветка клавиатуры.,Шо за хуета...,Русский,0.9997,ExaColor™,trademark,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,Да не отличаются... | Лучше взять с 16 и ещё 16 купить... | Чем с 8 и заменить их обе нахуй...,1193125,2024-04-09 04:33:30,938427875.0,,Сверхбыстрая память DDR4. Клавиатура с воздухозабором. IPS-дисплей с разрешением FHD. Технологии Acer BlueLightShield™ и Acer ExaColor™. Технология Acer PurifiedVoice™ с шумоподавлением на основе ИИ. Подсветка клавиатуры.,Шо за хуета...,Русский,0.9997,PurifiedVoice™,trademark,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,Ок... | Но как... | ?...,1193678,2024-04-09 13:49:02,6343765227.0,,"+7 707 511 7090
+7 775 244 3596
+7 777 154 7215
+7 777 224 1643
Вот их номера если можете помочь",дароу всем а по номеру тачки можно типа пробить ?...,Русский,0.9101,+77075117090,phoneNumber,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,Ок... | Но как... | ?...,1193678,2024-04-09 13:49:02,6343765227.0,,"+7 707 511 7090
+7 775 244 3596
+7 777 154 7215
+7 777 224 1643
Вот их номера если можете помочь",дароу всем а по номеру тачки можно типа пробить ?...,Русский,0.9101,+77752443596,phoneNumber,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,Ок... | Но как... | ?...,1193678,2024-04-09 13:49:02,6343765227.0,,"+7 707 511 7090
+7 775 244 3596
+7 777 154 7215
+7 777 224 1643
Вот их номера если можете помочь",дароу всем а по номеру тачки можно типа пробить ?...,Русский,0.9101,+77771547215,phoneNumber,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,Ок... | Но как... | ?...,1193678,2024-04-09 13:49:02,6343765227.0,,"+7 707 511 7090
+7 775 244 3596
+7 777 154 7215
+7 777 224 1643
Вот их номера если можете помочь",дароу всем а по номеру тачки можно типа пробить ?...,Русский,0.9101,+77772241643,phoneNumber,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,"структура атак, защита, принцип работы обоих... | Удаленный акк)

Его сам тг заблокал за высеры... | Именно про дос? Хз
Это больше зависит знаний и опыта хакинге в целом. Так как он включает в себя практически довольно много методов атак, которые могу...",1194697,2024-04-10 02:01:01,1987769939.0,1194690.0,Вот пример публикации про дос: https://habr.com/ru/companies/deteact/articles/578862/,спс...,Русский,0.9973,habr.com,fqdn,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,"структура атак, защита, принцип работы обоих... | Удаленный акк)

Его сам тг заблокал за высеры... | Именно про дос? Хз
Это больше зависит знаний и опыта хакинге в целом. Так как он включает в себя практически довольно много методов атак, которые могу...",1194697,2024-04-10 02:01:01,1987769939.0,1194690.0,Вот пример публикации про дос: https://habr.com/ru/companies/deteact/articles/578862/,спс...,Русский,0.9973,https://habr.com/ru/companies/deteact/articles/578862/,url,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,"Кто знает как вычислить айпи... | Может ""узнать""?... | Узнать да...",1194728,2024-04-10 05:33:58,1987769939.0,1194727.0,2ip.ru,,Русский,0.9931,2ip.ru,fqdn,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,Я нихуя не делал оно само )... | Ну может немножко...,1195970,2024-04-11 16:09:52,1987769939.0,1195965.0,Root-me.org,)...,Русский,0.9931,root-me.org,fqdn,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,Ребят подскажите выдадут мне если 16лет?... | Да...,1197113,2024-04-12 11:20:44,1664901002.0,,+7 996 398-99-24 узнайте пожалуйста фамилию имя отчество,,Русский,0.9927,+79963989924,phoneNumber,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,так это же конфиг... | Могу ещё доказать...,1199233,2024-04-13 13:50:56,1987769939.0,1199223.0,".:
IP. 92.28.211.234 N: 43.7462 W: 12.4893 SS Number: 6979191519182016 IPv6: fe80::5dcd::ef69::fb22::d9888%12 UPNP: Enabled DMZ: 10.112.42.15 MAC: 5A:78:3E:7E:00 ISP: Ucom Universal DNS: 8.8.8.8 ALT DNS: 1.1.1.8.1 DNS SUFFIX: Dlink WAN: 100.23.10.15 GATEWAY: 192.168.0.1 SUBNET MASK: 255.255.0.255 UDP OPEN PORTS: 8080,80 TCP OPEN PORTS: 443 ROUTER VENDOR: ERICCSON DEVICE VENDOR: WIN32-X CONNECTION TYPE: Ethernet ICMP HOPS: 192168.0.1 192168.1.1 100.73.43.4 host-132.12.32.167.ucom.com host-66.120.12.111.ucom.com 36.134.67.189 216.239.78.111 sof02s32-in-f14.1e100.net TOTAL HOPS: 8 ACTIVE SERVICES: [HTTP] 192.168.3.1:80=>92.28.211.234:80 [HTTP] 192.168.3.1:443=>92.28.211.234:443 [UDP] 192.168.0.1:788=>192.168.1:6557 [TCP] 192.168.1.1:67891=>92.28.211.234:345 [TCP] 192.168.52.43:7777=>192.168.1.1:7778 [TCP] 192.168.78.12:898=>192.168.89.9:667 EXTERNAL MAC: 6U:78:89:ER:O4 MODEM JUMPS: 64",Хватит хернёй страдать...,Русский,0.9998,host-132.12.32.167.ucom.com,fqdn,iocsearcher_lib
1288416742,Хакеры |Чат| 𝓗𝓪𝓬𝓴𝓮𝓻𝓼 𝓬𝓱𝓪𝓽,Россия,Darknet,так это же конфиг... | Могу ещё доказать...,1199233,2024-04-13 13:50:56,1987769939.0,1199223.0,".:
IP. 92.28.211.234 N: 43.7462 W: 12.4893 SS Number: 6979191519182016 IPv6: fe80::5dcd::ef69::fb22::d9888%12 UPNP: Enabled DMZ: 10.112.42.15 MAC: 5A:78:3E:7E:00 ISP: Ucom Universal DNS: 8.8.8.8 ALT DNS: 1.1.1.8.1 DNS SUFFIX: Dlink WAN: 100.23.10.15 GATEWAY: 192.168.0.1 SUBNET MASK: 255.255.0.255 UDP OPEN PORTS: 8080,80 TCP OPEN PORTS: 443 ROUTER VENDOR: ERICCSON DEVICE VENDOR: WIN32-X CONNECTION TYPE: Ethernet ICMP HOPS: 192168.0.1 192168.1.1 100.73.43.4 host-132.12.32.167.ucom.com host-66.120.12.111.ucom.com 36.134.67.189 216.239.78.111 sof02s32-in-f14.1e100.net TOTAL HOPS: 8 ACTIVE SERVICES: [HTTP] 192.168.3.1:80=>92.28.211.234:80 [HTTP] 192.168.3.1:443=>92.28.211.234:443 [UDP] 192.168.0.1:788=>192.168.1:6557 [TCP] 192.168.1.1:67891=>92.28.211.234:345 [TCP] 192.168.52.43:7777=>192.168.1.1:7778 [TCP] 192.168.78.12:898=>192.168.89.9:667 EXTERNAL MAC: 6U:78:89:ER:O4 MODEM JUMPS: 64",Хватит хернёй страдать...,Русский,0.9998,host-66.120.12.111.ucom.com,fqdn,iocsearcher_lib
